date,ABEV3,ALOS3,ALPA4,AZUL4,AZZA3,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BHIA3,BPAC11,BRAP4,BRAV3,BRFS3,BRKM5,CASH3,CBAV3,CCRO3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GMAT3,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ISAE4,ITSA4,ITUB4,JBSS3,KLBN11,LREN3,LWSA3,MDIA3,MGLU3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,PRIO3,PSSA3,QUAL3,RADL3,RAIL3,RAIZ4,RDOR3,RECV3,RENT3,SANB11,SBSP3,SIMH3,SLCE3,SMTO3,STBP3,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VAMO3,VBBR3,VIVT3,WEGE3,YDUQ3
2023-11-08,0.01761123,0.01684828,-0.00174830,0.01759861,0.01205591,0.01535918,0.05353910,0.02965707,0.03007392,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.03682382,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03642800,0.01481681,-0.02520005,0.02833697,0.01323218,0.01075837,-0.03093424,0.02272703,-0.07127460,0.03178686,0.01361838,0.06803298,0.02562593,0.02582154,0.01479476,0.01463017,0.00683057,0.01510484,0.03127128,0.02048735,0.02562437,0.01045829,0.05194117,0.01695776,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03188796,0.02379207,-0.00202677,0.00191902,0.01557061,-0.01861479,0.02530374,-0.04104596,-0.09685345,-0.04193523,0.02094730,-0.05551662,-0.62030371,0.07190616,0.07214732,0.00542997,0.05724032,0.01022616,0.02680632,0.00785032,0.00455849,0.13383263,0.00446227,0.04470607,-0.00195097,0.02016683,,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.00855714
2023-11-09,0.01761123,0.01684828,-0.00174830,0.01759861,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.03682382,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.01481681,-0.02520005,0.02983093,0.01323218,0.01075837,-0.03093424,0.02272703,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,0.01510484,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03188796,0.02379207,-0.00202677,0.00191902,0.01172046,0.00185520,0.02530374,-0.04104596,-0.02019957,-0.04193523,0.02094730,-0.05551662,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.13383263,0.00446227,0.03651587,-0.00195097,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.00855714
2023-11-10,0.01761123,0.01684828,-0.00174830,0.01759861,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.03682382,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.01481681,-0.02520005,0.02983093,0.01323218,0.01075837,-0.03093424,0.02272703,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,0.01510484,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03188796,0.02379207,-0.00202677,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,-0.05551662,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.13383263,0.00446227,0.03651587,-0.00195097,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.00855714
2023-11-13,0.01761123,0.00485118,-0.00174830,0.01759861,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.13383263,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-14,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-16,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-17,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-20,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-21,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-22,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-23,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-24,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-27,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-28,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-29,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-11-30,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-12-01,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-12-04,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-12-05,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-12-06,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-12-07,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2023-12-08,0.01761123,0.00485118,-0.00174830,-1.18872146,0.01363949,0.01535918,0.05353910,0.02528477,0.02564016,0.02558581,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379207,0.00706324,0.00191902,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.01972503,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
