date,ABEV3,ALOS3,ALPA4,AZUL4,AZZA3,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BHIA3,BPAC11,BRAP4,BRAV3,BRFS3,BRKM5,CASH3,CBAV3,CCRO3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GMAT3,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ISAE4,ITSA4,ITUB4,JBSS3,KLBN11,LREN3,LWSA3,MDIA3,MGLU3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,PRIO3,PSSA3,QUAL3,RADL3,RAIL3,RAIZ4,RDOR3,RECV3,RENT3,SANB11,SBSP3,SIMH3,SLCE3,SMTO3,STBP3,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VAMO3,VBBR3,VIVT3,WEGE3,YDUQ3
2023-10-10,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00817371,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.01973723,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00741787,0.00997130
2023-10-11,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00817371,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.01973723,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00741787,0.00997130
2023-10-13,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00817371,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.01973723,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00741787,0.00997130
2023-10-16,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00817371,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.01973723,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00741787,0.00997130
2023-10-17,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00817371,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.01973723,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00741787,0.00997130
2023-10-18,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00817371,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.01973723,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00741787,0.00997130
2023-10-19,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00817371,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.01973723,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00741787,0.00997130
2023-10-20,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00817371,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.01973723,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00741787,0.00997130
2023-10-23,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00817371,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.01973723,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00741787,0.00997130
2023-10-24,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00817371,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.01973723,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00741787,0.00997130
2023-10-25,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03622943,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00224581,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02068722,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.02235276,,0.02426328,0.04407487,0.03346864,0.00881920,0.08104426,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.02785492,0.02266434,0.00701713,0.01355602,0.00697184,0.00997130
2023-10-26,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03509695,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00224581,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02443188,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.02235276,,0.02426328,0.04407487,0.03346864,0.00881920,0.06558538,0.03150736,0.01014715,0.00507216,0.01417755,0.06604238,0.07244599,0.02266434,0.00701713,0.01355602,0.00697184,0.00997130
2023-10-27,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03509695,0.01522642,-0.03367394,0.03637994,0.03069861,0.02834877,0.01764260,0.00224581,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02443188,-0.04593867,-0.03244908,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.02235276,,0.02426328,0.04407487,0.03346864,0.00881920,0.06558538,0.03150736,0.01014715,0.00507216,0.01417755,0.03653374,0.07244599,0.02266434,0.00701713,0.01355602,0.00697184,0.00997130
2023-10-30,0.01234967,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01048539,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.02092186,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03509695,0.01522642,-0.03367394,0.02811804,0.03069861,0.02834877,0.01764260,0.00224581,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02443188,-0.04593867,0.26617019,0.08067236,0.08094292,0.00611259,0.03270346,0.01109089,0.03325594,0.01048818,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.02235276,,0.02426328,0.04407487,0.03346864,0.00881920,0.06558538,0.03150736,0.01014715,0.00507216,0.01417755,0.03653374,0.07244599,0.02266434,0.00701713,0.01355602,0.00697184,0.00997130
2023-10-31,0.01963913,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01245548,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.01449497,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03509695,0.01522642,-0.03367394,0.02811804,0.03069861,0.02834877,0.01764260,0.00224581,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02443188,-0.04593867,0.26617019,0.08067236,0.08094292,0.00611259,0.05526711,0.01109089,0.03325594,0.00878725,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.02235276,,0.02426328,0.04407487,0.03346864,0.00881920,0.06558538,0.03150736,0.01014715,0.00507216,0.01417755,0.03653374,0.07244599,0.02532550,0.00701713,0.01728611,0.00697184,0.00997130
2023-11-01,0.01963913,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01245548,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.01449497,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03509695,0.01522642,-0.03367394,0.02811804,0.03069861,0.02834877,0.01764260,0.00224581,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02443188,-0.04593867,0.26617019,0.08067236,0.08094292,0.00611259,0.05526711,0.01109089,0.03325594,0.00878725,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.02235276,,0.02426328,0.04407487,0.03346864,0.00881920,0.06558538,0.03150736,0.01014715,0.00507216,0.01417755,0.03653374,0.07244599,0.02532550,0.00701713,0.01728611,0.00697184,0.00997130
2023-11-03,0.01963913,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02577015,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01245548,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.01449497,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02341671,0.01603130,0.01585296,0.00333560,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.07796154,0.01875625,0.28236150,0.14094382,0.00363078,0.03509695,0.01522642,-0.03367394,0.02811804,0.03069861,0.02834877,0.01764260,0.00224581,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02443188,-0.04593867,0.26617019,0.08067236,0.08094292,0.00611259,0.05526711,0.01109089,0.03325594,0.00878725,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.02235276,,0.02426328,0.04407487,0.03346864,0.00881920,0.06558538,0.03150736,0.01014715,0.00507216,0.01417755,0.03653374,0.07244599,0.02532550,0.00701713,0.01728611,0.00697184,0.00997130
2023-11-06,0.01963913,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02842394,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01245548,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.01449497,-0.00207733,0.02492644,-0.08436365,0.03467431,0.01877015,0.03744750,0.02847415,0.02860212,0.01603130,0.01585296,0.00762428,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.05947030,0.01875625,0.22139828,-0.17564365,0.00363078,0.03509695,0.01522642,-0.03367394,0.02811804,0.03069861,0.02599585,0.01764260,0.00224581,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02443188,-0.04593867,0.26617019,0.08067236,0.08094292,0.00611259,0.05526711,0.01109089,0.03325594,0.00878725,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.02235276,,0.02426328,0.04407487,0.03346864,0.00881920,0.06558538,0.03150736,0.01014715,0.00507216,0.01417755,0.03653374,0.07244599,0.02532550,0.06024960,0.01728611,0.00697184,0.00997130
2023-11-07,0.01963913,0.01625065,0.00056402,0.02258479,0.01332052,0.01564333,0.05781110,0.03275541,0.03321581,0.02842394,0.04177042,-0.51062590,0.02136973,0.15909253,0.01119168,-0.02045209,0.03953177,-0.01227018,0.07234527,0.01245548,0.03382417,0.01672135,0.00186563,0.02946993,0.00961121,0.01449497,-0.00207733,0.02492644,0.03147046,0.03467431,0.01521693,0.07117750,0.02847415,0.02860212,0.01603130,0.01585296,0.00762428,0.01669551,0.03161673,0.01630428,0.02761982,0.01272902,0.05947030,0.01875625,0.22139828,-0.17564365,0.00363078,0.03509695,0.01164440,-0.03367394,0.02811804,0.03069861,0.02599585,0.01764260,0.00224581,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.06137065,0.02443188,-0.04593867,0.26617019,0.08067236,0.08094292,0.00611259,0.05526711,0.01109089,0.03325594,0.00878725,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.02235276,,0.02426328,0.04407487,0.03346864,0.00881920,0.06558538,0.03150736,0.01014715,0.02090564,0.01417755,0.03653374,0.07244599,0.02532550,0.06024960,0.01728611,0.00697184,0.00997130
2023-11-08,0.01963913,0.01625065,0.00346655,0.02258479,0.01332052,0.01627798,0.05834549,0.03275541,0.03321581,0.02842394,0.03507992,0.10230095,0.02136973,0.15909253,0.02650575,-0.02045209,0.00344503,0.01107139,0.03341583,0.01245548,0.03382417,0.01672135,-0.01161256,0.02946993,0.01430123,0.01449497,-0.00207733,0.02492644,0.03147046,0.03467431,0.01521693,0.07117750,0.02847415,0.02860212,0.01625447,0.01607364,0.00762428,0.01669551,0.03161673,0.02251689,0.02761982,0.01272902,0.05947030,0.01875625,0.22139828,-0.17564365,0.00363078,0.03509695,0.01164440,-0.03367394,0.02811804,0.03069861,0.02599585,0.01764260,0.00224581,0.01781065,0.01167943,0.02693999,-0.01446845,0.05210919,0.01384871,0.02443188,-0.04593867,0.26617019,0.08067236,0.08094292,0.00611259,0.05526711,0.01109089,0.03325594,0.00878725,0.00499542,0.14257676,0.00475552,0.04852564,0.01014631,0.02235276,,0.02210169,0.02096238,0.03346864,0.01265311,0.06558538,0.02421932,0.01014715,0.02090564,0.05061950,0.03653374,0.07244599,0.02532550,0.06024960,0.01728611,0.00697184,0.00997130
2023-11-09,0.01963913,0.01625065,0.00346655,0.02258479,0.01516095,0.01627798,0.05834549,0.02775443,0.02814454,0.02842394,0.03507992,0.10230095,0.02136973,0.15909253,0.02650575,-0.02045209,0.00344503,0.01107139,0.03341583,0.01245548,0.03834085,0.01672135,-0.01161256,0.03164033,0.01430123,0.01449497,-0.00207733,0.02492644,0.03147046,0.03353860,0.01521693,0.07117750,0.05428922,0.02860212,0.01625447,0.01607364,0.00762428,0.01669551,0.03627907,0.02251689,0.01485922,0.02750484,0.05947030,0.01972540,0.22139828,-0.17564365,0.00363078,0.03509695,0.01164440,-0.03367394,0.02811804,0.03069861,0.02599585,0.01764260,0.00224581,0.01353477,0.00226372,0.02693999,-0.01446845,0.00665999,0.01384871,0.02443188,-0.04593867,0.26617019,0.07618173,0.07643723,0.00326961,0.05526711,0.01109089,0.05184475,0.00878725,0.01491058,0.14257676,0.00475552,0.04112668,0.01014631,0.02235276,0.01224812,0.02210169,0.02096238,0.03346864,0.01265311,0.06558538,0.02421932,0.01014715,0.02090564,0.05061950,0.03653374,0.07244599,0.02532550,0.06024960,0.01728611,0.00697184,0.00997130
2023-11-10,0.01963913,0.01625065,0.00346655,0.02258479,0.01516095,0.01627798,0.05834549,0.02775443,0.02814454,0.02842394,0.03507992,0.10230095,0.02136973,0.15909253,0.02650575,-0.02045209,0.00344503,0.01107139,0.03341583,0.01245548,0.03834085,0.01672135,-0.01161256,0.03164033,0.01430123,0.01449497,-0.00207733,0.02492644,0.03147046,0.03353860,0.01521693,0.07117750,0.05428922,0.02860212,0.01625447,0.01607364,0.00762428,0.01669551,0.03627907,0.02251689,0.01485922,0.02750484,0.05947030,0.01972540,0.22139828,-0.17564365,0.00363078,0.03509695,0.01164440,-0.03367394,0.02811804,0.03069861,0.02599585,0.01764260,0.00224581,0.01353477,0.00226372,0.03381271,-0.01446845,0.00665999,0.01384871,0.02443188,-0.04593867,0.26617019,0.07618173,0.07643723,0.00326961,0.05526711,0.01109089,0.05184475,0.00878725,0.01491058,0.14257676,0.00475552,0.04112668,0.01014631,0.02235276,0.01224812,0.02210169,0.02096238,0.03346864,0.01265311,0.06558538,0.02421932,0.01014715,0.02090564,0.05061950,0.03653374,0.07244599,0.02532550,0.06024960,0.01728611,0.00697184,0.00997130
2023-11-13,0.01963913,0.00756993,0.00346655,0.02258479,0.01516095,0.01627798,0.05834549,0.02775443,0.02814454,0.02842394,0.03507992,0.10230095,0.02136973,0.15909253,0.02650575,-0.00130172,0.00344503,0.01107139,0.03341583,0.01245548,0.03834085,0.03935870,-0.01161256,0.03164033,0.01430123,0.01449497,0.12985446,0.00922565,0.03147046,0.03353860,0.01521693,0.07117750,0.05428922,0.02860212,0.01625447,0.01607364,0.00762428,0.00473654,0.03627907,0.02251689,0.01485922,0.02750484,0.05947030,0.01972540,0.22139828,-0.17564365,0.00363078,0.03509695,0.01164440,-0.03367394,0.02811804,0.03967244,0.02599585,0.01398112,0.00224581,0.01353477,0.00226372,0.03381271,-0.01446845,0.00665999,0.01384871,0.02443188,0.11642578,0.26617019,0.07618173,0.07643723,0.00326961,0.05526711,0.01109089,0.05184475,0.00878725,0.01491058,0.14257676,0.00475552,0.04112668,0.01596259,0.02235276,0.01224812,0.02210169,0.02096238,0.03346864,0.01265311,0.06558538,0.02421932,0.01014715,0.02090564,0.05061950,0.03653374,0.07244599,0.02532550,0.06024960,0.01728611,0.00697184,0.02872898
