CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
17.159.229/0001-76;2023-06-30;1;LABORATÓRIO TEUTO BRASILEIRO S.A.;54655555;0;54655555;0;0;0
17.159.229/0001-76;2023-09-30;1;LABORATÓRIO TEUTO BRASILEIRO S.A.;54655555;0;54655555;0;0;0
17.161.241/0001-15;2023-03-31;1;MINASMAQUINAS S.A.;22;22;44;1;2;3
17.161.241/0001-15;2023-06-30;1;MINASMAQUINAS S.A.;22;22;44;1;2;3
17.161.241/0001-15;2023-09-30;1;MINASMAQUINAS S.A.;22;22;44;1;2;3
17.162.082/0001-73;2023-03-31;1;MENDES JUNIOR ENGENHARIA S.A.;6976765;3332623;10309388;0;0;0
17.162.082/0001-73;2023-06-30;1;MENDES JUNIOR ENGENHARIA S.A.;6976765;3332623;10309388;0;0;0
17.162.082/0001-73;2023-09-30;1;MENDES JUNIOR ENGENHARIA S.A.;6976765;3332623;10309388;0;0;0
17.162.280/0001-37;2023-03-31;1;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;90000000;0;90000000;0;0;0
17.162.280/0001-37;2023-06-30;1;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;119994;0;119994;0;0;0
17.162.280/0001-37;2023-09-30;1;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;159994;0;159994;0;0;0
17.167.396/0001-69;2023-03-31;1;ALFA HOLDINGS S.A.;46011632;38670637;84682269;0;0;0
17.167.396/0001-69;2023-06-30;1;ALFA HOLDINGS S.A.;46011632;38670637;84682269;0;0;0
17.167.396/0001-69;2023-09-30;1;ALFA HOLDINGS S.A.;46011632;38670637;84682269;0;0;0
17.167.412/0001-13;2023-03-31;1;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;58736269;44206287;102942556;157800;132200;290000
17.167.412/0001-13;2023-06-30;1;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;58736269;44206287;102942556;157800;132200;290000
17.167.412/0001-13;2023-09-30;1;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;58736269;44206287;102942556;157800;132200;290000
17.184.037/0001-10;2023-03-31;1;BCO MERCANTIL DO BRASIL S.A.;65156;39676;104832;0;349;349
17.184.037/0001-10;2023-06-30;1;BCO MERCANTIL DO BRASIL S.A.;65156;39676;104832;0;349;349
17.184.037/0001-10;2023-09-30;1;BCO MERCANTIL DO BRASIL S.A.;65156;39676;104832;0;349;349
17.193.806/0001-46;2023-03-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;40394932;33251456;73646388;0;0;0
17.193.806/0001-46;2023-06-30;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;40394932;33251456;73646388;0;0;0
17.193.806/0001-46;2023-09-30;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;40394932;33251456;73646388;0;0;0
17.234.244/0001-31;2023-03-31;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.234.244/0001-31;2023-06-30;2;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.234.244/0001-31;2023-09-30;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.245.234/0001-00;2023-03-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.245.234/0001-00;2023-06-30;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.245.234/0001-00;2023-09-30;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.281.106/0001-03;2023-03-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.281.106/0001-03;2023-06-30;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.281.106/0001-03;2023-09-30;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.314.329/0001-20;2023-03-31;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.314.329/0001-20;2023-06-30;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.314.329/0001-20;2023-09-30;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.344.597/0001-94;2023-03-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;3249651;0;3249651
17.344.597/0001-94;2023-06-30;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;3249232;0;3249232
17.344.597/0001-94;2023-09-30;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;9076032;0;9076032
17.359.233/0001-88;2023-03-31;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;380000000;0;380000000;0;0;0
17.359.233/0001-88;2023-06-30;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;380000000;0;380000000;0;0;0
17.359.233/0001-88;2023-09-30;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;383000000;0;383000000;0;0;0
17.943.792/0001-30;2023-03-31;1;FULWOOD S.A.;107010;0;107010;0;0;0
18.174.270/0001-84;2023-03-31;3;DOTZ S.A.;132440558;0;132440558;0;0;0
18.174.270/0001-84;2023-06-30;1;DOTZ S.A.;132440558;0;132440558;2368129;0;2368129
18.174.270/0001-84;2023-09-30;1;DOTZ S.A.;132068352;0;132068352;2368129;0;2368129
18.328.118/0001-09;2023-03-31;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;462471262;0;462471262;15;0;15
18.328.118/0001-09;2023-06-30;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;462471262;0;462471262;15;0;15
18.328.118/0001-09;2023-09-30;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;462523502;0;462523502;11600015;0;11600015
18.483.666/0001-03;2023-03-31;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;86912000;0;86912000;1088000;0;1088000
18.483.666/0001-03;2023-06-30;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;88000000;0;88000000;1188000;0;1188000
18.483.666/0001-03;2023-09-30;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;95863295;0;95863295;1188000;0;1188000
18.494.485/0001-82;2023-03-31;1;PORTO SUDESTE V.M. S.A.;132075987101;0;132075987101;0;0;0
18.494.485/0001-82;2023-06-30;1;PORTO SUDESTE V.M. S.A.;132075987101;0;132075987101;0;0;0
18.494.485/0001-82;2023-09-30;1;PORTO SUDESTE V.M. S.A.;132075987101;0;132075987101;0;0;0
18.572.225/0001-88;2023-03-31;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.572.225/0001-88;2023-06-30;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.572.225/0001-88;2023-09-30;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.593.815/0001-97;2023-03-31;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;38908257;0;38908257;1800000;0;1800000
18.593.815/0001-97;2023-06-30;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;38908257;0;38908257;1800000;0;1800000
18.593.815/0001-97;2023-09-30;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;38908257;0;38908257;1800000;0;1800000
18.903.785/0001-78;2023-03-31;1;HOLDING DO ARAGUAIA S.A.;661150;0;661150;0;0;0
18.903.785/0001-78;2023-06-30;1;HOLDING DO ARAGUAIA S.A.;686150;0;686150;0;0;0
18.903.785/0001-78;2023-09-30;1;HOLDING DO ARAGUAIA S.A.;686150;0;686150;0;0;0
19.014.221/0001-47;2023-03-31;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;992653503;0;992653503;0;0;0
19.014.221/0001-47;2023-06-30;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;992653503;0;992653503;0;0;0
19.014.221/0001-47;2023-09-30;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;992653503;0;992653503;0;0;0
19.208.022/0001-70;2023-03-31;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;726000;0;726000;0;0;0
19.208.022/0001-70;2023-06-30;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;726000;0;726000;0;0;0
19.208.022/0001-70;2023-09-30;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;751000;0;751000;0;0;0
19.276.528/0001-16;2023-03-31;1;BCBF PARTICIPAÇÕES S.A.;7792580353;0;7792580353;0;0;0
19.378.769/0001-76;2023-03-31;1;INSTITUTO HERMES PARDINI S.A.;130979;0;130979;4139;0;4139
19.403.252/0001-90;2023-03-31;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.403.252/0001-90;2023-06-30;2;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.403.252/0001-90;2023-09-30;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.521.322/0001-04;2023-03-31;2;CONCESSIONÁRIA ROTA DO OESTE S.A.;392058;0;392058;0;0;0
19.521.322/0001-04;2023-06-30;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;1351811;0;1351811;0;0;0
19.521.322/0001-04;2023-09-30;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;1351811;0;1351811;0;0;0
19.526.748/0001-50;2023-03-31;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.526.748/0001-50;2023-06-30;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.526.748/0001-50;2023-09-30;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.527.586/0001-75;2023-03-31;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.586/0001-75;2023-06-30;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.586/0001-75;2023-09-30;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.639/0001-58;2023-03-31;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;1058767;0;1058767;0;0;0
19.527.639/0001-58;2023-06-30;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;1058767;0;1058767;0;0;0
19.527.639/0001-58;2023-09-30;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;1058767;0;1058767;0;0;0
19.642.306/0001-70;2023-03-31;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;1035000000;0;1035000000;0;0;0
19.642.306/0001-70;2023-06-30;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;1088000000;0;1088000000;0;0;0
19.642.306/0001-70;2023-09-30;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;1088000000;0;1088000000;0;0;0
19.726.048/0001-00;2023-03-31;1;CONCESSIONÁRIA BR-040 S.A.;1104899;0;1104899;0;0;0
19.726.048/0001-00;2023-06-30;1;CONCESSIONÁRIA BR-040 S.A.;1104899;0;1104899;0;0;0
19.726.048/0001-00;2023-09-30;1;CONCESSIONÁRIA BR-040 S.A.;1104899;0;1104899;0;0;0
19.796.586/0001-70;2023-03-31;1;BRISANET PARTICIPAÇÕES S.A.;449094916;0;449094916;3350000;0;3350000
19.796.586/0001-70;2023-06-30;1;BRISANET PARTICIPAÇÕES S.A.;449094916;0;449094916;3350000;0;3350000
19.796.586/0001-70;2023-09-30;1;BRISANET PARTICIPAÇÕES S.A.;449094916;0;449094916;3350000;0;3350000
20.247.322/0001-47;2023-03-31;1;ALLIED TECNOLOGIA S.A.;93221;0;93221;0;0;0
20.247.322/0001-47;2023-06-30;1;ALLIED TECNOLOGIA S.A.;93221;0;93221;0;0;0
20.247.322/0001-47;2023-09-30;1;ALLIED TECNOLOGIA S.A.;93221;0;93221;0;0;0
20.258.278/0001-70;2023-03-31;1;OUROFINO S.A.;53949006;0;53949006;0;0;0
20.258.278/0001-70;2023-06-30;1;OUROFINO S.A.;53949006;0;53949006;-181400;0;-181400
20.258.278/0001-70;2023-09-30;1;OUROFINO S.A.;53949006;0;53949006;-181400;0;-181400
20.512.706/0001-40;2023-03-31;3;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;1749387848;0;1749387848;0;0;0
20.512.706/0001-40;2023-06-30;2;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;1749387848;0;1749387848;0;0;0
20.512.706/0001-40;2023-09-30;1;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;1959751705;0;1959751705;0;0;0
20.514.555/0001-69;2023-03-31;2;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;215600280;0;215600280;0;0;0
20.514.555/0001-69;2023-06-30;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;215600280;0;215600280;0;0;0
20.514.555/0001-69;2023-09-30;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;215600280;0;215600280;0;0;0
20.514.590/0001-88;2023-03-31;2;ARGO V TRANSMISSÃO DE ENERGIA S.A.;251284711;0;251284711;0;0;0
20.514.590/0001-88;2023-06-30;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;251284711;0;251284711;0;0;0
20.514.590/0001-88;2023-09-30;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;251284711;0;251284711;0;0;0
21.110.778/0001-23;2023-03-31;1;OLIVEIRA TRUST S.A.;172280750;341150000;513430750;0;0;0
21.110.778/0001-23;2023-06-30;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.110.778/0001-23;2023-09-30;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.240.146/0001-84;2023-03-31;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;170824989;0;170824989;3395679;0;3395679
21.240.146/0001-84;2023-06-30;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;170824989;0;170824989;3395679;0;3395679
21.240.146/0001-84;2023-09-30;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;170824989;0;170824989;3395679;0;3395679
21.254.073/0001-80;2023-03-31;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;7589885;0;7589885;0;0;0
21.254.073/0001-80;2023-06-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;7589885;0;7589885;0;0;0
21.254.073/0001-80;2023-09-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;7589885;0;7589885;0;0;0
21.255.567/0001-89;2023-03-31;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;9510;18314;27824;0;0;0
21.255.567/0001-89;2023-06-30;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;9510;18314;27824;0;0;0
21.255.567/0001-89;2023-09-30;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;9510;18314;27824;0;0;0
21.314.559/0001-66;2023-03-31;1;MOVIDA PARTICIPACOES SA;362302086;0;362302086;653095;0;653095
21.314.559/0001-66;2023-06-30;1;MOVIDA PARTICIPACOES SA;362302086;0;362302086;2671684;0;2671684
21.314.559/0001-66;2023-09-30;1;MOVIDA PARTICIPACOES SA;362302086;0;362302086;2685016;0;2685016
21.389.501/0001-81;2023-03-31;1;COMPASS GÁS E ENERGIA S.A.;628487691;85702404;714190095;0;0;0
21.389.501/0001-81;2023-06-30;1;COMPASS GÁS E ENERGIA S.A.;628487691;85702404;714190095;0;0;0
21.389.501/0001-81;2023-09-30;1;COMPASS GÁS E ENERGIA S.A.;628487691;85702404;714190095;0;0;0
21.414.457/0001-12;2023-03-31;1;LEADS CIA. SECURITIZADORA;1649997;0;1649997;0;0;0
21.414.457/0001-12;2023-06-30;2;LEADS CIA. SECURITIZADORA;1649997;0;1649997;0;0;0
21.414.457/0001-12;2023-09-30;1;LEADS CIA. SECURITIZADORA;1649997;0;1649997;0;0;0
21.728.083/0001-00;2023-03-31;2;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.728.083/0001-00;2023-06-30;2;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.728.083/0001-00;2023-09-30;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.948.105/0001-47;2023-03-31;1;BTGI QUARTZO PARTICIPAÇÕES S/A;1000500;0;1000500;0;0;0
21.948.105/0001-47;2023-06-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;1055500;0;1055500;0;0;0
21.948.105/0001-47;2023-09-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;1055500;0;1055500;0;0;0
21.976.510/0001-79;2023-03-31;1;BTGI SAFIRA PARTICIPAÇÕES S/A;1000500;0;1000500;0;0;0
21.976.510/0001-79;2023-06-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;1100500;0;1100500;0;0;0
21.976.510/0001-79;2023-09-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;1100500;0;1100500;0;0;0
22.163.297/0001-49;2023-03-31;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.163.297/0001-49;2023-06-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.163.297/0001-49;2023-09-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.261.473/0001-85;2023-03-31;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153471;153471;306942;0;0;0
22.261.473/0001-85;2023-06-30;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153471;153471;306942;0;0;0
22.261.473/0001-85;2023-09-30;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153471;153471;306942;0;0;0
22.266.175/0001-88;2023-03-31;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.266.175/0001-88;2023-06-30;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.266.175/0001-88;2023-09-30;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.543.331/0001-00;2023-03-31;2;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.543.331/0001-00;2023-06-30;2;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.543.331/0001-00;2023-09-30;2;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.677.520/0001-76;2023-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;13912800;16723657;30636457;0;0;0
22.677.520/0001-76;2023-06-30;2;CIA TECIDOS NORTE DE MINAS COTEMINAS;13912800;16723657;30636457;0;0;0
22.677.520/0001-76;2023-09-30;2;CIA TECIDOS NORTE DE MINAS COTEMINAS;13912800;16723657;30636457;0;0;0
23.041.875/0001-37;2023-03-31;1;ALMACENES ÉXITO S.A.;1297864359;0;1297864359;46856094;0;46856094
23.041.875/0001-37;2023-06-30;1;ALMACENES ÉXITO S.A.;1297864359;0;1297864359;46856094;0;46856094
23.041.875/0001-37;2023-09-30;1;ALMACENES ÉXITO S.A.;1297864359;0;1297864359;46856094;0;46856094
23.096.269/0001-19;2023-03-31;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.096.269/0001-19;2023-06-30;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.096.269/0001-19;2023-09-30;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.236.821/0001-27;2023-03-31;2;PATRIMAR ENGENHARIA S.A.;56026;0;56026;0;0;0
23.236.821/0001-27;2023-06-30;1;PATRIMAR ENGENHARIA S.A.;56026;0;56026;0;0;0
23.236.821/0001-27;2023-09-30;1;PATRIMAR ENGENHARIA S.A.;56026;0;56026;0;0;0
23.373.000/0001-32;2023-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1025397970;0;1025397970;7964924;0;7964924
23.373.000/0001-32;2023-06-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1025397970;0;1025397970;7964924;0;7964924
23.373.000/0001-32;2023-09-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1104324569;0;1104324569;7964924;0;7964924
23.438.929/0001-00;2023-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;216689;0;216689;0;0;0
23.438.929/0001-00;2023-06-30;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;232122;0;232122;0;0;0
23.438.929/0001-00;2023-09-30;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;238266;0;238266;0;0;0
24.230.275/0001-80;2023-03-31;3;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;204256000;0;204256000;6000000;0;6000000
24.230.275/0001-80;2023-06-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;204256000;0;204256000;6000000;0;6000000
24.230.275/0001-80;2023-09-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;204256000;0;204256000;6000000;0;6000000
24.396.489/0001-20;2023-03-31;2;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.396.489/0001-20;2023-06-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.396.489/0001-20;2023-09-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.410.913/0001-44;2023-03-31;1;NU HOLDINGS LTD.;4714203759;0;4714203759;0;0;0
24.410.913/0001-44;2023-06-30;1;NU HOLDINGS LTD.;4742615887;0;4742615887;0;0;0
24.624.490/0001-65;2023-03-31;2;ARGO TRANSMISSÃO DE ENERGIA S/A;499811000;0;499811000;0;0;0
24.624.490/0001-65;2023-06-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;499811000;0;499811000;0;0;0
24.624.490/0001-65;2023-09-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;499811000;0;499811000;0;0;0
24.624.551/0001-94;2023-03-31;2;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;1759419386;38155607;1797574993;0;0;0
24.624.551/0001-94;2023-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;1759419386;0;1759419386;0;0;0
24.624.551/0001-94;2023-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;1759419386;0;1759419386;0;0;0
24.921.465/0001-43;2023-03-31;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;81815600;0;81815600;0;0;0
24.921.465/0001-43;2023-06-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;82938920;0;82938920;0;0;0
24.921.465/0001-43;2023-09-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;82938920;0;82938920;0;0;0
24.962.466/0001-36;2023-03-31;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.962.466/0001-36;2023-06-30;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.962.466/0001-36;2023-09-30;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.990.777/0001-09;2023-03-31;1;GRUPO MATEUS S.A.;2209346079;0;2209346079;0;0;0
24.990.777/0001-09;2023-06-30;1;GRUPO MATEUS S.A.;463952163;0;463952163;0;0;0
24.990.777/0001-09;2023-09-30;2;GRUPO MATEUS S.A.;2209346079;0;2209346079;0;0;0
25.089.509/0001-83;2023-03-31;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;2513957;5;2513962;0;0;0
25.089.509/0001-83;2023-06-30;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;7137811;5;7137816;0;0;0
25.089.509/0001-83;2023-09-30;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;7137811;5;7137816;0;0;0
25.249.439/0001-83;2023-03-31;1;HOSPITAL CARE CALEDONIA S.A.;129351918;0;129351918;0;0;0
25.249.439/0001-83;2023-06-30;1;HOSPITAL CARE CALEDONIA S.A.;129351918;0;129351918;0;0;0
25.249.439/0001-83;2023-09-30;2;HOSPITAL CARE CALEDONIA S.A.;129351918;0;129351918;0;0;0
25.369.840/0001-57;2023-03-31;1;COMERC ENERGIA S.A.;363029262;0;363029262;0;0;0
25.369.840/0001-57;2023-06-30;1;COMERC ENERGIA S.A.;363029262;0;363029262;0;0;0
25.369.840/0001-57;2023-09-30;1;COMERC ENERGIA S.A.;363029262;0;363029262;0;0;0
26.072.786/0001-46;2023-03-31;3;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;593360000;0;593360000;59832000;0;59832000
26.072.786/0001-46;2023-06-30;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;593360000;0;593360000;93534;0;93534
26.072.786/0001-46;2023-09-30;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;593360000;0;593360000;93534;0;93534
26.345.998/0001-50;2023-03-31;1;TC S.A.;280147;0;280147;176;0;176
26.345.998/0001-50;2023-06-30;1;TC S.A.;280147;0;280147;161;0;161
26.345.998/0001-50;2023-09-30;1;TC S.A.;280147;0;280147;161;0;161
26.462.693/0001-28;2023-03-31;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;199534352;0;199534352;4100000;0;4100000
26.462.693/0001-28;2023-06-30;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;199534352;0;199534352;4100000;0;4100000
26.462.693/0001-28;2023-09-30;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;199534352;0;199534352;4100000;0;4100000
26.609.050/0001-64;2023-03-31;1;TRAVESSIA SECURITIZADORA S.A.;238;0;238;0;0;0
26.609.050/0001-64;2023-06-30;1;TRAVESSIA SECURITIZADORA S.A.;238;0;238;0;0;0
26.609.050/0001-64;2023-09-30;2;TRAVESSIA SECURITIZADORA S.A.;238;0;238;0;0;0
