CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
15.578.569/0001-06;2022-09-30;1;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;3033542;0;3033542;0;0;0
15.675.715/0001-11;2022-03-31;1;HOUSI S.A.;16747000;0;16747000;0;0;0
15.688.041/0001-90;2022-03-31;1;MBK SECURITIZADORA SA;13354;0;13354;0;0;0
15.688.041/0001-90;2022-06-30;1;MBK SECURITIZADORA SA;13354;0;13354;0;0;0
15.688.041/0001-90;2022-09-30;1;MBK SECURITIZADORA SA;13354;0;13354;0;0;0
16.233.389/0001-55;2022-03-31;1;CVLB BRASIL S.A;19768669;2760712;22529381;91855;0;91855
16.233.389/0001-55;2022-06-30;1;CVLB BRASIL S.A;19768669;2760712;22529381;91855;0;91855
16.233.389/0001-55;2022-09-30;1;CVLB BRASIL S.A;19768669;6267003;26035672;91855;0;91855
16.234.171/0001-15;2022-03-31;1;METANOR SA METANOL DO NE;97768;196571;294339;0;0;0
16.234.171/0001-15;2022-06-30;1;METANOR SA METANOL DO NE;97768;196571;294339;0;0;0
16.234.171/0001-15;2022-09-30;1;METANOR SA METANOL DO NE;97768;196571;294339;0;0;0
16.404.287/0001-55;2022-03-31;1;SUZANO S.A.;1361263584;0;1361263584;11911569;0;11911569
16.404.287/0001-55;2022-06-30;1;SUZANO S.A.;1361263584;0;1361263584;24316669;0;24316669
16.404.287/0001-55;2022-09-30;1;SUZANO S.A.;1361263584;0;1361263584;51911569;0;51911569
16.590.234/0001-76;2022-03-31;1;AZZAS 2154 S.A.;109796219;0;109796219;41025;0;41025
16.590.234/0001-76;2022-06-30;2;AZZAS 2154 S.A.;109796219;0;109796219;0;0;0
16.590.234/0001-76;2022-09-30;1;AZZAS 2154 S.A.;110186077;0;110186077;0;0;0
16.614.075/0001-00;2022-03-31;1;DIRECIONAL ENGENHARIA S.A.;150000000;0;150000000;590368;0;590368
16.614.075/0001-00;2022-06-30;1;DIRECIONAL ENGENHARIA S.A.;150000000;0;150000000;1139368;0;1139368
16.614.075/0001-00;2022-09-30;1;DIRECIONAL ENGENHARIA S.A.;150000000;0;150000000;1014808;0;1014808
16.670.085/0001-55;2022-03-31;1;LOCALIZA RENT A CAR S.A.;758467;0;758467;6272;0;6272
16.670.085/0001-55;2022-06-30;1;LOCALIZA RENT A CAR S.A.;758467;0;758467;6153;0;6153
16.670.085/0001-55;2022-09-30;2;LOCALIZA RENT A CAR S.A.;981166;0;981166;5636;0;5636
16.676.520/0001-59;2022-03-31;1;HOSPITAL MATER DEI S.A.;382329821;0;382329821;0;0;0
16.676.520/0001-59;2022-06-30;1;HOSPITAL MATER DEI S.A.;382329821;0;382329821;0;0;0
16.676.520/0001-59;2022-09-30;1;HOSPITAL MATER DEI S.A.;355057093;0;355057093;0;0;0
16.811.931/0001-00;2022-03-31;1;ALPHAVILLE S.A.;22415794;0;22415794;22399;0;22399
16.811.931/0001-00;2022-06-30;1;ALPHAVILLE S.A.;22415794;0;22415794;232048;0;232048
16.811.931/0001-00;2022-09-30;1;ALPHAVILLE S.A.;22415794;0;22415794;233949;0;233949
16.838.421/0001-26;2022-03-31;1;XP INVESTIMENTOS S.A.;4170556334;0;4170556334;0;0;0
16.838.421/0001-26;2022-06-30;1;XP INVESTIMENTOS S.A.;4283056588;0;4283056588;0;0;0
16.838.421/0001-26;2022-09-30;1;XP INVESTIMENTOS S.A.;4283056588;0;4283056588;0;0;0
16.922.038/0001-51;2022-03-31;1;ENJOEI S.A.;197856;0;197856;0;0;0
16.922.038/0001-51;2022-06-30;1;ENJOEI S.A.;197991;0;197991;0;0;0
16.922.038/0001-51;2022-09-30;1;ENJOEI S.A.;200243;0;200243;0;0;0
17.155.730/0001-64;2022-03-31;1;CIA ENERGETICA DE MINAS GERAIS - CEMIG;566037;1127325;1693362;0;651;651
17.155.730/0001-64;2022-06-30;1;CIA ENERGETICA DE MINAS GERAIS - CEMIG;735848;1465523;2201371;0;846;846
17.155.730/0001-64;2022-09-30;1;CIA ENERGETICA DE MINAS GERAIS - CEMIG;735848;1465523;2201371;0;846;846
17.159.005/0001-64;2022-03-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;4500;9000;13500;948;0;948
17.159.005/0001-64;2022-06-30;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;4500;9000;13500;948;0;948
17.159.005/0001-64;2022-09-30;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;4500;9000;13500;948;0;948
17.159.229/0001-76;2022-03-31;2;LABORATÓRIO TEUTO BRASILEIRO S.A.;54655555;0;54655555;0;0;0
17.159.229/0001-76;2022-06-30;2;LABORATÓRIO TEUTO BRASILEIRO S.A.;54655555;0;54655555;0;0;0
17.159.229/0001-76;2022-09-30;1;LABORATÓRIO TEUTO BRASILEIRO S.A.;54655555;0;54655555;0;0;0
17.161.241/0001-15;2022-03-31;1;MINASMAQUINAS S.A.;22;22;44;1;2;3
17.161.241/0001-15;2022-06-30;1;MINASMAQUINAS S.A.;22;22;44;1;2;3
17.161.241/0001-15;2022-09-30;1;MINASMAQUINAS S.A.;22;22;44;1;2;3
17.162.082/0001-73;2022-03-31;1;MENDES JUNIOR ENGENHARIA S.A.;6977;3332;10309;0;0;0
17.162.082/0001-73;2022-06-30;1;MENDES JUNIOR ENGENHARIA S.A.;6977;3332;10309;0;0;0
17.162.082/0001-73;2022-09-30;1;MENDES JUNIOR ENGENHARIA S.A.;6977;3332;10309;0;0;0
17.162.280/0001-37;2022-03-31;1;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;59332676;0;59332676;0;0;0
17.162.280/0001-37;2022-06-30;1;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;59332676;0;59332676;0;0;0
17.162.280/0001-37;2022-09-30;1;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;90000000;0;90000000;0;0;0
17.167.396/0001-69;2022-03-31;1;ALFA HOLDINGS S.A.;46011632;38670637;84682269;0;0;0
17.167.396/0001-69;2022-06-30;1;ALFA HOLDINGS S.A.;46011632;38670637;84682269;0;0;0
17.167.396/0001-69;2022-09-30;1;ALFA HOLDINGS S.A.;46011632;38670637;84682269;0;0;0
17.167.412/0001-13;2022-03-31;1;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;58736269;44206287;102942556;157800;132200;290000
17.167.412/0001-13;2022-06-30;1;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;58736269;44206287;102942556;157800;132200;290000
17.167.412/0001-13;2022-09-30;1;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;58736269;44206287;102942556;157800;132200;290000
17.184.037/0001-10;2022-03-31;1;BCO MERCANTIL DO BRASIL S.A.;65156;39676;104832;0;362;362
17.184.037/0001-10;2022-06-30;1;BCO MERCANTIL DO BRASIL S.A.;65156;39676;104832;0;349;349
17.184.037/0001-10;2022-09-30;1;BCO MERCANTIL DO BRASIL S.A.;65156;39676;104832;0;349;349
17.193.806/0001-46;2022-03-31;2;CONSORCIO ALFA DE ADMINISTRACAO S.A.;40394932;33251456;73646388;0;0;0
17.193.806/0001-46;2022-06-30;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;40394932;33251456;73646388;0;0;0
17.193.806/0001-46;2022-09-30;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;40394932;33251456;73646388;0;0;0
17.234.244/0001-31;2022-03-31;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.234.244/0001-31;2022-06-30;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.234.244/0001-31;2022-09-30;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.245.234/0001-00;2022-03-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.245.234/0001-00;2022-06-30;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.245.234/0001-00;2022-09-30;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.281.106/0001-03;2022-03-31;2;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.281.106/0001-03;2022-06-30;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.281.106/0001-03;2022-09-30;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.314.329/0001-20;2022-03-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.314.329/0001-20;2022-06-30;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.314.329/0001-20;2022-09-30;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.344.597/0001-94;2022-03-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;3313471;0;3313471
17.344.597/0001-94;2022-06-30;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;3273567;0;3273567
17.344.597/0001-94;2022-09-30;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;3273567;0;3273567
17.359.233/0001-88;2022-03-31;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;383000000;0;383000000;0;0;0
17.359.233/0001-88;2022-06-30;2;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;380000000;0;380000000;0;0;0
17.359.233/0001-88;2022-09-30;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;380000000;0;380000000;0;0;0
17.943.792/0001-30;2022-03-31;1;FULWOOD S.A.;107010;0;107010;0;0;0
17.943.792/0001-30;2022-06-30;1;FULWOOD S.A.;107010;0;107010;0;0;0
17.943.792/0001-30;2022-09-30;1;FULWOOD S.A.;107010;0;107010;0;0;0
18.174.270/0001-84;2022-03-31;2;DOTZ S.A.;132068352;0;132068352;0;0;0
18.174.270/0001-84;2022-06-30;1;DOTZ S.A.;132068352;0;132068352;0;0;0
18.174.270/0001-84;2022-09-30;1;DOTZ S.A.;132440558;0;132440558;0;0;0
18.328.118/0001-09;2022-03-31;2;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;459940195;0;459940195;15;0;15
18.328.118/0001-09;2022-06-30;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;459940195;0;459940195;15;0;15
18.328.118/0001-09;2022-09-30;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;461642885;0;461642885;15;0;15
18.483.666/0001-03;2022-03-31;3;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;88000000;0;88000000;932800;0;932800
18.483.666/0001-03;2022-06-30;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;88000000;0;88000000;932800;0;932800
18.483.666/0001-03;2022-09-30;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;88000000;0;88000000;932800;0;932800
18.494.485/0001-82;2022-03-31;1;PORTO SUDESTE V.M. S.A.;5333330970;0;5333330970;0;0;0
18.494.485/0001-82;2022-06-30;1;PORTO SUDESTE V.M. S.A.;132075987101;0;132075987101;0;0;0
18.494.485/0001-82;2022-09-30;1;PORTO SUDESTE V.M. S.A.;132075987101;0;132075987101;0;0;0
18.572.225/0001-88;2022-03-31;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.572.225/0001-88;2022-06-30;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.572.225/0001-88;2022-09-30;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.593.815/0001-97;2022-03-31;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;38908257;0;38908257;800000;0;800000
18.593.815/0001-97;2022-06-30;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;38908257;0;38908257;1313500;0;1313500
18.593.815/0001-97;2022-09-30;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;38908257;0;38908257;1800000;0;1800000
18.903.785/0001-78;2022-03-31;1;HOLDING DO ARAGUAIA S.A.;612883;0;612883;0;0;0
18.903.785/0001-78;2022-06-30;2;HOLDING DO ARAGUAIA S.A.;612883;0;612883;0;0;0
18.903.785/0001-78;2022-09-30;1;HOLDING DO ARAGUAIA S.A.;612883;0;612883;0;0;0
19.014.221/0001-47;2022-03-31;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;9926535041;0;9926535041;0;0;0
19.014.221/0001-47;2022-06-30;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;9926535041;0;9926535041;0;0;0
19.014.221/0001-47;2022-09-30;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;9926535041;0;9926535041;0;0;0
19.208.022/0001-70;2022-03-31;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;726000;0;726000;0;0;0
19.208.022/0001-70;2022-06-30;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;726000;0;726000;0;0;0
19.208.022/0001-70;2022-09-30;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;726000;0;726000;0;0;0
19.276.528/0001-16;2022-03-31;1;BCBF PARTICIPAÇÕES S.A.;5538080;0;5538080;0;0;0
19.276.528/0001-16;2022-06-30;1;BCBF PARTICIPAÇÕES S.A.;6898080;0;6898080;0;0;0
19.276.528/0001-16;2022-09-30;1;BCBF PARTICIPAÇÕES S.A.;7048080;0;7048080;0;0;0
19.378.769/0001-76;2022-03-31;1;INSTITUTO HERMES PARDINI S.A.;130979;0;130979;4139;0;4139
19.378.769/0001-76;2022-06-30;1;INSTITUTO HERMES PARDINI S.A.;130979;0;130979;4139;0;4139
19.378.769/0001-76;2022-09-30;1;INSTITUTO HERMES PARDINI S.A.;130979;0;130979;4139;0;4139
19.403.252/0001-90;2022-03-31;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.403.252/0001-90;2022-06-30;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.403.252/0001-90;2022-09-30;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.521.322/0001-04;2022-03-31;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;392058;0;392058;0;0;0
19.521.322/0001-04;2022-06-30;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;392058;0;392058;0;0;0
19.521.322/0001-04;2022-09-30;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;392058;0;392058;0;0;0
19.526.748/0001-50;2022-03-31;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.526.748/0001-50;2022-06-30;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.526.748/0001-50;2022-09-30;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.527.586/0001-75;2022-03-31;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.586/0001-75;2022-06-30;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.586/0001-75;2022-09-30;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.639/0001-58;2022-03-31;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;818607;0;818607;0;0;0
19.527.639/0001-58;2022-06-30;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;818607;0;818607;0;0;0
19.527.639/0001-58;2022-09-30;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;818607;0;818607;0;0;0
19.642.306/0001-70;2022-03-31;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;976000000;0;976000000;0;0;0
19.642.306/0001-70;2022-06-30;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;976000000;0;976000000;0;0;0
19.642.306/0001-70;2022-09-30;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;976000000;0;976000000;0;0;0
19.726.048/0001-00;2022-03-31;1;CONCESSIONÁRIA BR-040 S.A.;1658504281;0;1658504281;0;0;0
19.726.048/0001-00;2022-06-30;1;CONCESSIONÁRIA BR-040 S.A.;1779280945;0;1779280945;0;0;0
19.726.048/0001-00;2022-09-30;1;CONCESSIONÁRIA BR-040 S.A.;1779280945;0;1779280945;0;0;0
19.796.586/0001-70;2022-03-31;1;BRISANET PARTICIPAÇÕES S.A.;449094916;0;449094916;405500;0;405500
19.796.586/0001-70;2022-06-30;1;BRISANET PARTICIPAÇÕES S.A.;449094916;0;449094916;1250000;0;1250000
19.796.586/0001-70;2022-09-30;2;BRISANET PARTICIPAÇÕES S.A.;449094916;0;449094916;3250000;0;3250000
19.851.496/0001-35;2022-03-31;2;LOGOS COMPANHIA SECURITIZADORA S/A;1000;0;1000;0;0;0
19.851.496/0001-35;2022-06-30;1;LOGOS COMPANHIA SECURITIZADORA S/A;1000;0;1000;0;0;0
19.851.496/0001-35;2022-09-30;1;LOGOS COMPANHIA SECURITIZADORA S/A;1000;0;1000;0;0;0
20.247.322/0001-47;2022-03-31;3;ALLIED TECNOLOGIA S.A.;93221;0;93221;0;0;0
20.247.322/0001-47;2022-06-30;1;ALLIED TECNOLOGIA S.A.;93221;0;93221;0;0;0
20.247.322/0001-47;2022-09-30;1;ALLIED TECNOLOGIA S.A.;93221;0;93221;0;0;0
20.258.278/0001-70;2022-03-31;1;OUROFINO S.A.;53949006;0;53949006;181400;0;181400
20.258.278/0001-70;2022-06-30;1;OUROFINO S.A.;53949006;0;53949006;181400;0;181400
20.258.278/0001-70;2022-09-30;1;OUROFINO S.A.;53949006;0;53949006;181400;0;181400
20.451.953/0001-83;2022-03-31;1;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;501;0;501;0;0;0
20.451.953/0001-83;2022-06-30;1;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;501;0;501;0;0;0
20.512.706/0001-40;2022-03-31;1;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;738358699;0;738358699;18341050;0;18341050
20.512.706/0001-40;2022-06-30;1;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;1597664100;0;1597664100;1834105;0;1834105
20.512.706/0001-40;2022-09-30;1;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;1597664100;0;1597664100;1834105;0;1834105
20.514.555/0001-69;2022-03-31;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;196301000;0;196301000;0;0;0
20.514.555/0001-69;2022-06-30;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;196301000;0;196301000;0;0;0
20.514.555/0001-69;2022-09-30;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;196301000;0;196301000;0;0;0
20.514.590/0001-88;2022-03-31;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;225501000;0;225501000;0;0;0
20.514.590/0001-88;2022-06-30;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;234364655;0;234364655;0;0;0
20.514.590/0001-88;2022-09-30;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;234364655;0;234364655;0;0;0
21.110.778/0001-23;2022-03-31;1;OLIVEIRA TRUST S.A.;168869250;172280750;341150000;0;0;0
21.110.778/0001-23;2022-06-30;1;OLIVEIRA TRUST S.A.;147149960;118607670;265757630;0;0;0
21.110.778/0001-23;2022-09-30;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.240.146/0001-84;2022-03-31;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;170824989;0;170824989;3395679;0;3395679
21.240.146/0001-84;2022-06-30;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;170824989;0;170824989;3395679;0;3395679
21.240.146/0001-84;2022-09-30;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;170824989;0;170824989;3395679;0;3395679
21.254.073/0001-80;2022-03-31;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;9116000;0;9116000;1508760;0;1508760
21.254.073/0001-80;2022-06-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;9116000;0;9116000;1508760;0;1508760
21.254.073/0001-80;2022-09-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;9116000;0;9116000;1526115;0;1526115
21.255.567/0001-89;2022-03-31;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;38041;73258;111299;0;0;0
21.255.567/0001-89;2022-06-30;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;38041;73258;111299;0;0;0
21.255.567/0001-89;2022-09-30;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;38041;73258;111299;0;0;0
21.262.638/0001-70;2022-03-31;1;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;21000;0;21000;0;0;0
21.314.559/0001-66;2022-03-31;2;MOVIDA PARTICIPACOES SA;362302086;0;0;987580;0;0
21.314.559/0001-66;2022-06-30;1;MOVIDA PARTICIPACOES SA;362302086;0;362302086;987828;0;987828
21.314.559/0001-66;2022-09-30;1;MOVIDA PARTICIPACOES SA;362302086;0;362302086;591337;0;591337
21.331.849/0001-18;2022-03-31;1;CREDGRID SERVIÇOS FINANCEIROS S.A.;1609522;0;1609522;0;0;0
21.331.849/0001-18;2022-06-30;1;CREDGRID SERVIÇOS FINANCEIROS S.A.;1609522;0;1609522;0;0;0
21.331.849/0001-18;2022-09-30;1;CREDGRID SERVIÇOS FINANCEIROS S.A.;1609522;0;1609522;0;0;0
21.389.501/0001-81;2022-03-31;1;COMPASS GÁS E ENERGIA S.A.;628487690;85702404;714190094;0;0;0
21.389.501/0001-81;2022-06-30;1;COMPASS GÁS E ENERGIA S.A.;628487690;85702404;714190094;0;0;0
21.389.501/0001-81;2022-09-30;1;COMPASS GÁS E ENERGIA S.A.;628487690;85702404;714190094;0;0;0
21.414.457/0001-12;2022-03-31;1;LEADS CIA. SECURITIZADORA;1233169;0;1233169;0;0;0
21.414.457/0001-12;2022-06-30;1;LEADS CIA. SECURITIZADORA;1233169;0;1233169;0;0;0
21.414.457/0001-12;2022-09-30;1;LEADS CIA. SECURITIZADORA;1345000;0;1345000;0;0;0
21.610.416/0001-00;2022-03-31;1;FORTUNATO SECURITIZADORA S/A;50000;0;50000;0;0;0
21.728.083/0001-00;2022-03-31;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;476001000;0;476001000;0;0;0
21.728.083/0001-00;2022-06-30;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.728.083/0001-00;2022-09-30;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.948.105/0001-47;2022-03-31;1;BTGI QUARTZO PARTICIPAÇÕES S/A;800500;0;800500;0;0;0
21.948.105/0001-47;2022-06-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;1000500;0;1000500;0;0;0
21.948.105/0001-47;2022-09-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;1000500;0;1000500;0;0;0
21.976.484/0001-89;2022-03-31;1;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;6709000;0;6709000;0;0;0
21.976.484/0001-89;2022-06-30;1;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;6709000;0;6709000;0;0;0
21.976.510/0001-79;2022-03-31;1;BTGI SAFIRA PARTICIPAÇÕES S/A;800500;0;800500;0;0;0
21.976.510/0001-79;2022-06-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;1000500;0;1000500;0;0;0
21.976.510/0001-79;2022-09-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;1000500;0;1000500;0;0;0
22.163.297/0001-49;2022-03-31;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.163.297/0001-49;2022-06-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.163.297/0001-49;2022-09-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.261.473/0001-85;2022-03-31;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153470799;153470799;306941598;0;0;0
22.261.473/0001-85;2022-06-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153471;153471;306942;0;0;0
22.261.473/0001-85;2022-09-30;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153471;153471;306942;0;0;0
22.266.175/0001-88;2022-03-31;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.266.175/0001-88;2022-06-30;3;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.266.175/0001-88;2022-09-30;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.495.265/0001-40;2022-03-31;1;SENECA COMPANHIA SECURITIZADORA;10000;0;10000;0;0;0
22.543.331/0001-00;2022-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.543.331/0001-00;2022-06-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000000;0;3000000000;0;0;0
22.543.331/0001-00;2022-09-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.677.520/0001-76;2022-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;13913;16723;30636;0;0;0
22.677.520/0001-76;2022-06-30;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;13913;16723;30636;0;0;0
22.677.520/0001-76;2022-09-30;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;13913;16723;30636;0;0;0
22.902.694/0001-95;2022-03-31;1;SELF IT ACADEMIAS HOLDING S.A.;63790395;0;63790395;0;0;0
22.902.694/0001-95;2022-06-30;1;SELF IT ACADEMIAS HOLDING S.A.;63790395;0;63790395;0;0;0
22.902.694/0001-95;2022-09-30;1;SELF IT ACADEMIAS HOLDING S.A.;63790395;0;63790395;0;0;0
23.041.875/0001-37;2022-03-31;1;ALMACENES ÉXITO S.A.;448240151;0;448240151;635835;0;635835
23.041.875/0001-37;2022-06-30;1;ALMACENES ÉXITO S.A.;448240151;0;448240151;15618698;0;15618698
23.041.875/0001-37;2022-09-30;1;ALMACENES ÉXITO S.A.;448240151;0;448240151;15618698;0;15618698
