CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
17.184.037/0001-10;2024-09-30;1;BCO MERCANTIL DO BRASIL S.A.;65156;39676;104832;0;349;349
17.234.244/0001-31;2024-03-31;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.234.244/0001-31;2024-06-30;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.234.244/0001-31;2024-09-30;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;550871212;0;550871212;0;0;0
17.245.234/0001-00;2024-03-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.245.234/0001-00;2024-06-30;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.245.234/0001-00;2024-09-30;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;5707104;4292896;10000000;0;0;0
17.281.106/0001-03;2024-03-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.281.106/0001-03;2024-06-30;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.281.106/0001-03;2024-09-30;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;380253;0;380253;1072;0;1072
17.314.329/0001-20;2024-03-31;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.314.329/0001-20;2024-06-30;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.314.329/0001-20;2024-09-30;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;286369530;0;286369530;926500;0;926500
17.344.597/0001-94;2024-03-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;31926181;0;31926181
17.344.597/0001-94;2024-06-30;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;58813981;0;58813981
17.344.597/0001-94;2024-09-30;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;2000000000;0;2000000000;58813981;0;58813981
17.359.233/0001-88;2024-03-31;2;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;383000000;0;383000000;0;0;0
17.359.233/0001-88;2024-06-30;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;383000000;0;383000000;0;0;0
17.359.233/0001-88;2024-09-30;2;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;383000000;0;383000000;0;0;0
18.174.270/0001-84;2024-03-31;1;DOTZ S.A.;13244055;0;13244055;0;0;0
18.174.270/0001-84;2024-06-30;1;DOTZ S.A.;13244055;0;13244055;0;0;0
18.174.270/0001-84;2024-09-30;1;DOTZ S.A.;13244055;0;13244055;0;0;0
18.328.118/0001-09;2024-03-31;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;462523502;0;462523502;11600015;0;11600015
18.328.118/0001-09;2024-06-30;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;462523502;0;462523502;11600015;0;11600015
18.328.118/0001-09;2024-09-30;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;462523502;0;462523502;11600015;0;11600015
18.483.666/0001-03;2024-03-31;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;95863295;0;95863295;4884477;0;4884477
18.483.666/0001-03;2024-06-30;2;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;95863295;0;95863295;4884477;0;4884477
18.483.666/0001-03;2024-09-30;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;95863295;0;95863295;5993644;0;5993644
18.494.485/0001-82;2024-03-31;1;PORTO SUDESTE V.M. S.A.;3602020;0;3602020;0;0;0
18.494.485/0001-82;2024-06-30;1;PORTO SUDESTE V.M. S.A.;6602020;0;6602020;0;0;0
18.494.485/0001-82;2024-09-30;1;PORTO SUDESTE V.M. S.A.;6602020;0;6602020;0;0;0
18.572.225/0001-88;2024-03-31;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.572.225/0001-88;2024-06-30;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.572.225/0001-88;2024-09-30;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;380000;0;380000;0;0;0
18.593.815/0001-97;2024-03-31;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;46720757;0;46720757;1800000;0;1800000
18.593.815/0001-97;2024-06-30;2;PRINER SERVIÇOS INDUSTRIAIS S.A.;46720757;0;46720757;1800000;0;1800000
18.593.815/0001-97;2024-09-30;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;46720757;0;46720757;0;0;0
18.903.785/0001-78;2024-03-31;1;HOLDING DO ARAGUAIA S.A.;686150;0;686150;0;0;0
18.903.785/0001-78;2024-06-30;1;HOLDING DO ARAGUAIA S.A.;686150;0;686150;0;0;0
18.903.785/0001-78;2024-09-30;1;HOLDING DO ARAGUAIA S.A.;686150;0;686150;0;0;0
19.014.221/0001-47;2024-03-31;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;992653503;0;992653503;0;0;0
19.014.221/0001-47;2024-06-30;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;992653503;0;992653503;0;0;0
19.014.221/0001-47;2024-09-30;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;992653503;0;992653503;0;0;0
19.208.022/0001-70;2024-03-31;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;813000;0;813000;0;0;0
19.208.022/0001-70;2024-06-30;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;813000;0;813000;0;0;0
19.208.022/0001-70;2024-09-30;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;813000;0;813000;0;0;0
19.403.252/0001-90;2024-03-31;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.403.252/0001-90;2024-06-30;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.403.252/0001-90;2024-09-30;1;EMCCAMP RESIDENCIAL S.A.;51018519;0;51018519;0;0;0
19.521.322/0001-04;2024-03-31;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;1521810532;0;1521810532;0;0;0
19.521.322/0001-04;2024-06-30;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;1521810533;0;1521810533;0;0;0
19.521.322/0001-04;2024-09-30;2;CONCESSIONÁRIA ROTA DO OESTE S.A.;2031810532;0;2031810532;0;0;0
19.526.748/0001-50;2024-03-31;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.526.748/0001-50;2024-06-30;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.526.748/0001-50;2024-09-30;1;COMPANHIA INDUSTRIAL CATAGUASES;144;1;145;0;0;0
19.527.586/0001-75;2024-03-31;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.586/0001-75;2024-06-30;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.586/0001-75;2024-09-30;1;COMPANHIA ENERGÉTICA SINOP S/A;2234136;0;2234136;0;0;0
19.527.639/0001-58;2024-03-31;2;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;1058767;0;1058767;0;0;0
19.527.639/0001-58;2024-06-30;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;1058767;0;1058767;0;0;0
19.527.639/0001-58;2024-09-30;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;1058767;0;1058767;0;0;0
19.642.306/0001-70;2024-03-31;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;1088000000;0;1088000000;0;0;0
19.642.306/0001-70;2024-06-30;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;1088000000;0;1088000000;0;0;0
19.642.306/0001-70;2024-09-30;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;1088000000;0;1088000000;0;0;0
19.726.048/0001-00;2024-03-31;1;CONCESSIONÁRIA BR-040 S.A.;1867850498;0;1867850498;0;0;0
19.726.048/0001-00;2024-06-30;1;CONCESSIONÁRIA BR-040 S.A.;1867850498;0;1867850498;0;0;0
19.726.048/0001-00;2024-09-30;1;CONCESSIONÁRIA BR-040 S.A.;1867850498;0;1867850498;0;0;0
19.796.586/0001-70;2024-03-31;1;BRISANET PARTICIPAÇÕES S.A.;449094916;0;449094916;3350000;0;3350000
19.796.586/0001-70;2024-06-30;1;BRISANET PARTICIPAÇÕES S.A.;449094916;0;449094916;3350000;0;3350000
19.796.586/0001-70;2024-09-30;1;BRISANET PARTICIPAÇÕES S.A.;449094916;0;449094916;3350000;0;3350000
20.247.322/0001-47;2024-03-31;1;ALLIED TECNOLOGIA S.A.;93221;0;93221;0;0;0
20.247.322/0001-47;2024-06-30;1;ALLIED TECNOLOGIA S.A.;93834;0;93834;0;0;0
20.247.322/0001-47;2024-09-30;1;ALLIED TECNOLOGIA S.A.;93834;0;93834;0;0;0
20.258.278/0001-70;2024-03-31;2;OUROFINO S.A.;53949006;0;53949006;181400;0;181400
20.258.278/0001-70;2024-06-30;2;OUROFINO S.A.;53949006;0;53949006;181400;0;181400
20.258.278/0001-70;2024-09-30;1;OUROFINO S.A.;53949006;0;53949006;181400;0;181400
20.512.706/0001-40;2024-03-31;2;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;1959751705;0;1959751705;0;0;0
20.512.706/0001-40;2024-06-30;1;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;134172428;0;134172428;0;0;0
20.512.706/0001-40;2024-09-30;1;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;134172428;0;134172428;0;0;0
20.514.555/0001-69;2024-03-31;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;215600280;0;215600280;0;0;0
20.514.555/0001-69;2024-06-30;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;215600280;0;215600280;0;0;0
20.514.555/0001-69;2024-09-30;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;215600280;0;215600280;0;0;0
20.514.590/0001-88;2024-03-31;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;251284711;0;251284711;0;0;0
20.514.590/0001-88;2024-06-30;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;251284711;0;251284711;0;0;0
20.514.590/0001-88;2024-09-30;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;251284711;0;251284711;0;0;0
21.110.778/0001-23;2024-03-31;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.110.778/0001-23;2024-06-30;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.110.778/0001-23;2024-09-30;1;OLIVEIRA TRUST S.A.;172280750;168869250;341150000;0;0;0
21.240.146/0001-84;2024-03-31;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;170824989;0;170824989;3395679;0;3395679
21.240.146/0001-84;2024-06-30;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;254543576;0;254543576;3395679;0;3395679
21.240.146/0001-84;2024-09-30;3;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;254543576;0;254543576;3395679;0;3395679
21.254.073/0001-80;2024-03-31;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;7589905;0;7589905;0;0;0
21.254.073/0001-80;2024-06-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;7589905;0;7589905;0;0;0
21.254.073/0001-80;2024-09-30;2;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;7589905;0;7589905;0;0;0
21.255.567/0001-89;2024-03-31;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;9510277;18314504;27824781;0;0;0
21.255.567/0001-89;2024-06-30;1;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;9510277;18314504;27824781;0;0;0
21.314.559/0001-66;2024-03-31;1;MOVIDA PARTICIPACOES SA;362302086;0;362302086;4522578;0;4522578
21.314.559/0001-66;2024-06-30;1;MOVIDA PARTICIPACOES SA;362302086;0;362302086;4428456;0;4428456
21.314.559/0001-66;2024-09-30;1;MOVIDA PARTICIPACOES SA;362302086;0;362302086;4430529;0;4430529
21.389.501/0001-81;2024-03-31;1;COMPASS GÁS E ENERGIA S.A.;628487691;85702404;714190095;0;0;0
21.389.501/0001-81;2024-06-30;1;COMPASS GÁS E ENERGIA S.A.;628487691;85702404;714190095;0;0;0
21.389.501/0001-81;2024-09-30;1;COMPASS GÁS E ENERGIA S.A.;628487691;85702404;714190095;0;0;0
21.414.457/0001-12;2024-03-31;1;LEADS CIA. SECURITIZADORA;1649997;0;1649997;0;0;0
21.414.457/0001-12;2024-06-30;1;LEADS CIA. SECURITIZADORA;1649997;0;1649997;0;0;0
21.414.457/0001-12;2024-09-30;1;LEADS CIA. SECURITIZADORA;1649997;0;1649997;0;0;0
21.728.083/0001-00;2024-03-31;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.728.083/0001-00;2024-06-30;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.728.083/0001-00;2024-09-30;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;504397379;0;504397379;0;0;0
21.948.105/0001-47;2024-03-31;1;BTGI QUARTZO PARTICIPAÇÕES S/A;0;0;0;0;0;0
21.948.105/0001-47;2024-06-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;0;0;0;0;0;0
21.948.105/0001-47;2024-09-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;0;0;0;0;0;0
21.976.510/0001-79;2024-03-31;1;BTGI SAFIRA PARTICIPAÇÕES S/A;0;0;0;0;0;0
21.976.510/0001-79;2024-06-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;0;0;0;0;0;0
21.976.510/0001-79;2024-09-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;0;0;0;0;0;0
22.163.297/0001-49;2024-03-31;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.163.297/0001-49;2024-06-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.163.297/0001-49;2024-09-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;147368;0;147368;0;0;0
22.261.473/0001-85;2024-03-31;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153470;153470;306940;0;0;0
22.261.473/0001-85;2024-06-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153470;153470;306940;0;0;0
22.261.473/0001-85;2024-09-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;153470;153470;306940;0;0;0
22.266.175/0001-88;2024-03-31;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.266.175/0001-88;2024-06-30;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.266.175/0001-88;2024-09-30;1;FERTILIZANTES HERINGER S.A.;53857284;0;53857284;0;0;0
22.543.331/0001-00;2024-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.543.331/0001-00;2024-06-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.543.331/0001-00;2024-09-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;3000000;0;3000000;0;0;0
22.677.520/0001-76;2024-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;13912800;16723657;30636457;0;0;0
23.041.875/0001-37;2024-03-31;1;ALMACENES ÉXITO S.A.;1344720453;0;1344720453;46856094;0;46856094
23.041.875/0001-37;2024-06-30;1;ALMACENES ÉXITO S.A.;1344720453;0;1344720453;46856094;0;46856094
23.041.875/0001-37;2024-09-30;1;ALMACENES ÉXITO S.A.;1344720453;0;1344720453;46856094;0;46856094
23.096.269/0001-19;2024-03-31;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.096.269/0001-19;2024-06-30;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.096.269/0001-19;2024-09-30;1;RIO PARANA ENERGIA S.A.;7014326211;0;7014326211;0;0;0
23.236.821/0001-27;2024-03-31;1;PATRIMAR ENGENHARIA S.A.;56025501;0;56025501;0;0;0
23.236.821/0001-27;2024-06-30;1;PATRIMAR ENGENHARIA S.A.;56025501;0;56025501;0;0;0
23.236.821/0001-27;2024-09-30;1;PATRIMAR ENGENHARIA S.A.;56025501;0;56025501;0;0;0
23.373.000/0001-32;2024-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1104324569;0;1104324569;11831832;0;11831832
23.373.000/0001-32;2024-06-30;2;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1104324569;0;1104324569;13645732;0;13645732
23.373.000/0001-32;2024-09-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1104324569;0;1104324569;13645732;0;13645732
23.438.929/0001-00;2024-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;291260;0;291260;0;0;0
23.438.929/0001-00;2024-06-30;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;291260;0;291260;0;0;0
23.438.929/0001-00;2024-09-30;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;291260;0;291260;0;0;0
23.994.857/0001-70;2024-03-31;1;ATOM EDUCAÇÃO E EDITORA S.A.;6565000;0;6565000;0;0;0
23.994.857/0001-70;2024-06-30;1;ATOM EDUCAÇÃO E EDITORA S.A.;6565000;0;6565000;0;0;0
23.994.857/0001-70;2024-09-30;1;ATOM EDUCAÇÃO E EDITORA S.A.;23804;0;23804;0;0;0
24.230.275/0001-80;2024-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;204256000;0;204256000;6000000;0;6000000
24.230.275/0001-80;2024-06-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;204256000;0;204256000;6000000;0;6000000
24.230.275/0001-80;2024-09-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;203901000;0;203901000;5333500;0;5333500
24.396.489/0001-20;2024-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.396.489/0001-20;2024-06-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.396.489/0001-20;2024-09-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2646299065;0;2646299065;0;0;0
24.624.490/0001-65;2024-03-31;1;ARGO TRANSMISSÃO DE ENERGIA S/A;499811000;0;499811000;0;0;0
24.624.490/0001-65;2024-06-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;499811000;0;499811000;0;0;0
24.624.490/0001-65;2024-09-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;499811000;0;499811000;0;0;0
24.624.551/0001-94;2024-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;1759419386;0;1759419386;0;0;0
24.624.551/0001-94;2024-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;1759419386;0;1759419386;0;0;0
24.624.551/0001-94;2024-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;2618483;0;2618483;0;0;0
24.921.465/0001-43;2024-03-31;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;134775745;0;134775745;0;0;0
24.921.465/0001-43;2024-06-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;134775745;0;134775745;0;0;0
24.921.465/0001-43;2024-09-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;134775745;0;134775745;0;0;0
24.962.466/0001-36;2024-03-31;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.962.466/0001-36;2024-06-30;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.962.466/0001-36;2024-09-30;1;RUMO MALHA NORTE S.A.;1107698070;81714293;1189412363;0;0;0
24.990.777/0001-09;2024-03-31;1;GRUPO MATEUS S.A.;2209346079;0;2209346079;171437;0;171437
24.990.777/0001-09;2024-06-30;1;GRUPO MATEUS S.A.;2207674642;0;2207674642;1671437;0;1671437
24.990.777/0001-09;2024-09-30;1;GRUPO MATEUS S.A.;2209091132;0;2209091132;254947;0;254947
25.249.439/0001-83;2024-03-31;1;HOSPITAL CARE CALEDONIA S.A.;129351918;42796005;172147923;0;0;0
25.249.439/0001-83;2024-06-30;1;HOSPITAL CARE CALEDONIA S.A.;129351918;42796005;172147923;0;0;0
25.249.439/0001-83;2024-09-30;1;HOSPITAL CARE CALEDONIA S.A.;129351918;42796005;172147923;0;0;0
25.369.840/0001-57;2024-03-31;1;COMERC ENERGIA S.A.;363029262;0;363029262;0;0;0
25.369.840/0001-57;2024-06-30;1;COMERC ENERGIA S.A.;363029262;0;363029262;0;0;0
25.369.840/0001-57;2024-09-30;1;COMERC ENERGIA S.A.;363029262;0;363029262;0;0;0
26.072.786/0001-46;2024-03-31;2;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;404800;0;404800;211011;0;211011
26.072.786/0001-46;2024-06-30;2;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;4048000;0;4048000;211011;0;211011
26.072.786/0001-46;2024-09-30;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;304187000;0;304187000;0;0;0
26.345.998/0001-50;2024-03-31;2;TC S.A.;280147;0;280147;4712;0;4712
26.345.998/0001-50;2024-06-30;1;TC S.A.;40021;0;40021;672;0;672
26.345.998/0001-50;2024-09-30;1;TC S.A.;40021;0;40021;675;0;675
26.462.693/0001-28;2024-03-31;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;199534352;0;199534352;4100000;0;4100000
26.462.693/0001-28;2024-06-30;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;199534352;0;199534352;4100000;0;4100000
26.462.693/0001-28;2024-09-30;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;199534352;0;199534352;4100000;0;4100000
26.609.050/0001-64;2024-03-31;1;TRAVESSIA SECURITIZADORA S.A.;238;0;238;0;0;0
26.609.050/0001-64;2024-06-30;1;TRAVESSIA SECURITIZADORA S.A.;237677;0;237677;0;0;0
26.609.050/0001-64;2024-09-30;1;TRAVESSIA SECURITIZADORA S.A.;237677;0;237677;0;0;0
26.659.061/0001-59;2024-03-31;1;MPM CORPÓREOS S.A.;361423066;0;361423066;0;0;0
26.659.061/0001-59;2024-06-30;2;MPM CORPÓREOS S.A.;361423066;0;361423066;0;0;0
26.659.061/0001-59;2024-09-30;1;MPM CORPÓREOS S.A.;361423066;0;361423066;0;0;0
26.664.057/0001-89;2024-03-31;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;580628;0;580628;0;0;0
26.664.057/0001-89;2024-06-30;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;580628;0;580628;0;0;0
26.664.057/0001-89;2024-09-30;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;580628;0;580628;0;0;0
26.845.702/0001-60;2024-03-31;1;EQUATORIAL TRANSMISSORA 7 SPE S.A.;146857116;0;146857116;0;0;0
26.845.702/0001-60;2024-06-30;2;EQUATORIAL TRANSMISSORA 7 SPE S.A.;146857116;0;146857116;0;0;0
26.845.702/0001-60;2024-09-30;1;EQUATORIAL TRANSMISSORA 7 SPE S.A.;146857116;0;146857116;0;0;0
26.982.634/0001-80;2024-03-31;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;12520;10335;22855;0;0;0
26.982.634/0001-80;2024-06-30;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;12520;10335;22855;0;0;0
26.982.634/0001-80;2024-09-30;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;12520;20132;32652;0;0;0
27.093.558/0001-15;2024-03-31;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;246309;0;246309;4809;0;4809
27.093.558/0001-15;2024-06-30;3;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;244151;0;244151;9690;0;9690
27.093.558/0001-15;2024-09-30;2;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;239166;0;239166;6340;0;6340
27.137.879/0001-74;2024-03-31;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;72;0;72;0;0;0
27.137.879/0001-74;2024-06-30;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;72;0;72;0;0;0
27.137.879/0001-74;2024-09-30;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;72;0;72;0;0;0
27.157.474/0001-06;2024-03-31;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;86579150;0;86579150;0;0;0
27.157.474/0001-06;2024-06-30;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;86579150;0;86579150;0;0;0
27.157.474/0001-06;2024-09-30;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;86579150;0;86579150;0;0;0
27.743.642/0001-37;2024-03-31;1;CONSTRUTORA METROCASA S.A.;15000;0;15000;0;0;0
27.743.642/0001-37;2024-06-30;1;CONSTRUTORA METROCASA S.A.;15000;0;15000;0;0;0
27.743.642/0001-37;2024-09-30;1;CONSTRUTORA METROCASA S.A.;15000;0;15000;0;0;0
27.967.244/0001-02;2024-03-31;1;EQUATORIAL TRANSMISSORA 8 SPE S.A.;171170601;0;171170601;0;0;0
27.967.244/0001-02;2024-06-30;1;EQUATORIAL TRANSMISSORA 8 SPE S.A.;171170601;0;171170601;0;0;0
27.967.244/0001-02;2024-09-30;1;EQUATORIAL TRANSMISSORA 8 SPE S.A.;171170600;0;171170600;0;0;0
28.019.100/0001-89;2024-03-31;1;VIAPAULISTA S.A.;1489050740;0;1489050740;0;0;0
28.019.100/0001-89;2024-06-30;2;VIAPAULISTA S.A.;1489050740;0;1489050740;0;0;0
28.019.100/0001-89;2024-09-30;1;VIAPAULISTA S.A.;1489050740;0;1489050740;0;0;0
